song1,song2,similarity,Cal_artist,Cal_user,Cal_final
Come Back To Bed,Givin' It Up (Album Version),3.3155136057612835,0,0,3.3155136057612835
Come Back To Bed,Oh No,5.647861592797653,0,0,5.647861592797653
Come Back To Bed,Love Song For No One,4.701545143882604,0,0,4.701545143882604
Come Back To Bed,Jewels And Gold,4.682507599114813,0,0,4.682507599114813
Come Back To Bed,Soft and Sweet,3.4266666666666663,0,0,3.4266666666666663
Come Back To Bed,Italian Dry Ice,9.515832292922076,0,0,9.515832292922076
Come Back To Bed,Wonderful (Album Version),3.3155136057612835,0,0,3.3155136057612835
Come Back To Bed,Warning,2.4665062058385523,0,0,2.4665062058385523
Come Back To Bed,83,4.853477568183451,0,0,4.853477568183451
Come Back To Bed,Carolina (Album Version),6.1308401952364795,0,0,6.1308401952364795
Come Back To Bed,Neon,6.042179037067985,0,0,6.042179037067985
Come Back To Bed,The Middle,3.7517338003675333,0,0,3.7517338003675333
Come Back To Bed,High and dry,4.330429245676924,0,0,4.330429245676924
Come Back To Bed,All That We Perceive,3.663314419237154,0,0,3.663314419237154
Come Back To Bed,El Otro Lado (Album Version),5.147328720471135,0,0,5.147328720471135
Come Back To Bed,The Christmas Song  (LP Version),8.203407041874527,0,0,8.203407041874527
Come Back To Bed,God_ Please Let Me Go Back,10.51621101292928,0,0,10.51621101292928
Come Back To Bed,Domesticated Lovers,6.407084109560888,0,0,6.407084109560888
Come Back To Bed,Our Swords (Soundtrack Version),13.63072585481254,0,0,13.63072585481254
Come Back To Bed,Are You In?,2.7355634561516915,0,0,2.7355634561516915
Come Back To Bed,Middle Management (Album Version),7.042767157163439,0,0,7.042767157163439
Come Back To Bed,Drive,1.4093783667313078,0,0,1.4093783667313078
Come Back To Bed,It's a Trip,3.0079759078211095,0,0,3.0079759078211095
Come Back To Bed,Georgia Brown,4.3798395391718845,0,0,4.3798395391718845
Come Back To Bed,Generator,4.409974336024275,0,0,4.409974336024275
Come Back To Bed,He Doesn't Know Why,3.0039006315322103,0,0,3.0039006315322103
Come Back To Bed,It's The Night Time,3.2468433527257057,0,0,3.2468433527257057
Come Back To Bed,Tu Quieres Volver,5.442985480291982,0,0,5.442985480291982
Come Back To Bed,Last Words (Soundtrack Version),13.55215442624111,0,0,13.55215442624111
Come Back To Bed,Summer Dress 2 (iodine),6.4358753957488615,0,0,6.4358753957488615
Come Back To Bed,Trani,4.55968206125697,0,0,4.55968206125697
Come Back To Bed,Bigger Isn't Better,5.051592253635596,0,0,5.051592253635596
Come Back To Bed,Sun Giant,7.138816738816736,0,0,7.138816738816736
Come Back To Bed,City Love,3.930557651842482,0,0,3.930557651842482
Come Back To Bed,Right Back,3.6033173482863883,0,0,3.6033173482863883
Come Back To Bed,Moonshine,2.483369840551157,0,0,2.483369840551157
Come Back To Bed,Lover,4.944068057845147,0,0,4.944068057845147
Come Back To Bed,Neural Rust,3.620977935033663,0,0,3.620977935033663
Come Back To Bed,Holes To Heaven,5.0261087295917015,0,0,5.0261087295917015
He Doesn't Know Why,The Cove,1.2823676323676323,0,0,1.2823676323676323
He Doesn't Know Why,Nothing from Nothing,1.455437983069562,0,0,1.455437983069562
He Doesn't Know Why,Entre Dos Aguas,2.912296612168735,0,0,2.912296612168735
He Doesn't Know Why,Under Cold Blue Stars,3.683541948247831,0,0,3.683541948247831
He Doesn't Know Why,Riot Radio (Soundtrack Version),7.421636222842978,0,0,7.421636222842978
He Doesn't Know Why,Sin límites (I),0.6952380952380952,0,0,0.6952380952380952
He Doesn't Know Why,12 segundos de oscuridad,1.562306114937694,0,0,1.562306114937694
He Doesn't Know Why,Ears To The Ground (Album Version),4.315741448094388,0,0,4.315741448094388
He Doesn't Know Why,Food Chain (Album Version),4.261156241419399,0,0,4.261156241419399
He Doesn't Know Why,Stronger,1.291578947368421,0,0,1.291578947368421
He Doesn't Know Why,Constellations,1.859507500172462,0,0,1.859507500172462
He Doesn't Know Why,You're My Flame [Album Version],2.2468749281409126,0,0,2.2468749281409126
He Doesn't Know Why,Learn To Fly,2.154778348586398,0,0,2.154778348586398
He Doesn't Know Why,Apuesta Por El Rock 'N' Roll,4.016845680231734,0,0,4.016845680231734
He Doesn't Know Why,Paper Gangsta,3.13827489645904,0,0,3.13827489645904
He Doesn't Know Why,You Don't Have To Believe Me (Album Version),2.8348790098790104,0,0,2.8348790098790104
He Doesn't Know Why,Nothing Gives Me Pleasure,4.099315184299705,0,0,4.099315184299705
He Doesn't Know Why,Ugly Stories,2.65472643971096,0,0,2.65472643971096
He Doesn't Know Why,Soy,0.7736013986013986,0,0,0.7736013986013986
He Doesn't Know Why,Winter In The Hamptons,1.887543916351966,0,0,1.887543916351966
He Doesn't Know Why,Stacked Actors,2.1986697513013302,0,0,2.1986697513013302
He Doesn't Know Why,Sehr kosmisch,0.8129554655870446,0,0,0.8129554655870446
He Doesn't Know Why,Silvery Sleds (Album Version),6.81879610936617,0,0,6.81879610936617
He Doesn't Know Why,My Love Has Gone,2.164077589077589,0,0,2.164077589077589
He Doesn't Know Why,Hollywood Bass Player,4.213511942731891,0,0,4.213511942731891
He Doesn't Know Why,Heaven's gonna burn your eyes,3.757186781675272,0,0,3.757186781675272
He Doesn't Know Why,Leap Year,3.9669580419580424,0,0,3.9669580419580424
He Doesn't Know Why,Summertime (Album Version),2.594286936422486,0,0,2.594286936422486
He Doesn't Know Why,Pilgrim,2.766303836828133,0,0,2.766303836828133
He Doesn't Know Why,Outside Villanova (Album Version),3.4595543345543347,0,0,3.4595543345543347
He Doesn't Know Why,Let It Be Sung,2.406604506604507,0,0,2.406604506604507
He Doesn't Know Why,I'll Be Missing You (Featuring Faith Evans & 112)(Album Version),3.8659441435757222,0,0,3.8659441435757222
He Doesn't Know Why,Love Shack,3.4689603022723228,0,0,3.4689603022723228
He Doesn't Know Why,Clarity,1.7382395382395384,0,0,1.7382395382395384
He Doesn't Know Why,Vamos A Bailar,2.1705420538540743,1,0,3.1705420538540743
He Doesn't Know Why,I?'m A Steady Rollin? Man,2.5817177991091036,0,0,2.5817177991091036
He Doesn't Know Why,Nice To Fit In,3.0687132063730527,0,0,3.0687132063730527
He Doesn't Know Why,Futures [Album Version],2.916994847258005,0,0,2.916994847258005
He Doesn't Know Why,It Hasn't Been Long Enough (Album Version),3.647834475466054,0,0,3.647834475466054
He Doesn't Know Why,The Old Saloon,1.3576809379878434,0,0,1.3576809379878434
He Doesn't Know Why,Gimme Stitches,2.007000039938524,0,0,2.007000039938524
He Doesn't Know Why,Fever,2.8441522671701702,0,0,2.8441522671701702
He Doesn't Know Why,Behind The Sea [Live In Chicago],2.1921946474578053,0,0,2.1921946474578053
He Doesn't Know Why,Champion,1.4457894736842105,0,0,1.4457894736842105
He Doesn't Know Why,Breakout,2.1722711499027287,0,0,2.1722711499027287
He Doesn't Know Why,Do You Wanna Dance,6.798746940754612,0,0,6.798746940754612
He Doesn't Know Why,Speed Of Sound,2.2233766233766237,0,0,2.2233766233766237
He Doesn't Know Why,Laughing,1.3788345864661653,0,0,1.3788345864661653
He Doesn't Know Why,Ragged Wood,3.3572962125593704,0,0,3.3572962125593704
He Doesn't Know Why,Llueve,0.8222222222222221,0,0,0.8222222222222221
He Doesn't Know Why,His Majesty Rides (Album Version),3.240076410106697,0,0,3.240076410106697
He Doesn't Know Why,No So Silent Night (album version),4.383141858141858,0,0,4.383141858141858
He Doesn't Know Why,Street Lights,1.4688566044266675,0,0,1.4688566044266675
He Doesn't Know Why,Mykonos,1.557692307692308,0,0,1.557692307692308
He Doesn't Know Why,Christmas With Jesus (Album Version),5.057524423573016,0,0,5.057524423573016
He Doesn't Know Why,Wa Winjigo Ero,0.49444444444444446,0,0,0.49444444444444446
He Doesn't Know Why,Country Road,2.257001332001332,0,0,2.257001332001332
He Doesn't Know Why,The Pageant Of The Bizarre [Album Version],2.586059081583378,0,0,2.586059081583378
He Doesn't Know Why,Rain,1.0535936285936287,0,0,1.0535936285936287
He Doesn't Know Why,Givin' It Up (Album Version),1.899048841184391,0,0,1.899048841184391
He Doesn't Know Why,Oh No,2.219957264957265,0,0,2.219957264957265
He Doesn't Know Why,Love Song For No One,3.253782328782329,0,0,3.253782328782329
He Doesn't Know Why,Jewels And Gold,2.52107882664889,1,0,3.52107882664889
He Doesn't Know Why,Soft and Sweet,1.5176923076923077,0,0,1.5176923076923077
He Doesn't Know Why,Italian Dry Ice,4.0909791615034585,0,0,4.0909791615034585
He Doesn't Know Why,Wonderful (Album Version),1.899048841184391,0,0,1.899048841184391
He Doesn't Know Why,Warning,1.268045843045843,0,0,1.268045843045843
He Doesn't Know Why,83,2.7588696391327967,0,0,2.7588696391327967
He Doesn't Know Why,Carolina (Album Version),2.3470613596929386,1,0,3.3470613596929386
He Doesn't Know Why,Neon,2.5574396003780846,0,0,2.5574396003780846
He Doesn't Know Why,The Middle,1.432128740824393,1,0,2.432128740824393
He Doesn't Know Why,High and dry,3.1116567642883437,0,0,3.1116567642883437
He Doesn't Know Why,All That We Perceive,1.3408588995545516,0,0,1.3408588995545516
He Doesn't Know Why,El Otro Lado (Album Version),2.5237241658597154,0,0,2.5237241658597154
He Doesn't Know Why,The Christmas Song  (LP Version),6.672614313790782,0,0,6.672614313790782
He Doesn't Know Why,God_ Please Let Me Go Back,4.386563636330765,0,0,4.386563636330765
He Doesn't Know Why,Domesticated Lovers,2.8656045361288327,0,0,2.8656045361288327
He Doesn't Know Why,Our Swords (Soundtrack Version),7.508979704506019,0,0,7.508979704506019
He Doesn't Know Why,Are You In?,1.4303030303030304,0,0,1.4303030303030304
He Doesn't Know Why,Middle Management (Album Version),3.347852147852148,0,0,3.347852147852148
He Doesn't Know Why,Drive,1.6230158730158728,0,0,1.6230158730158728
He Doesn't Know Why,It's a Trip,1.8624013358203695,0,0,1.8624013358203695
He Doesn't Know Why,Georgia Brown,1.901891996891997,0,0,1.901891996891997
He Doesn't Know Why,Generator,2.007000039938524,0,0,2.007000039938524
He Doesn't Know Why,Come Back To Bed,3.0039006315322103,0,0,3.0039006315322103
He Doesn't Know Why,It's The Night Time,2.048185235816815,0,0,2.048185235816815
He Doesn't Know Why,Tu Quieres Volver,2.6470572053692263,0,0,2.6470572053692263
He Doesn't Know Why,Last Words (Soundtrack Version),8.429903225429541,0,0,8.429903225429541
He Doesn't Know Why,Summer Dress 2 (iodine),4.85526668557359,0,0,4.85526668557359
He Doesn't Know Why,Trani,2.456862340557993,0,0,2.456862340557993
He Doesn't Know Why,Bigger Isn't Better,2.8377505827505827,0,0,2.8377505827505827
He Doesn't Know Why,Sun Giant,3.1153846153846154,0,0,3.1153846153846154
He Doesn't Know Why,City Love,2.619021231681078,0,0,2.619021231681078
He Doesn't Know Why,Right Back,2.180889833009903,0,0,2.180889833009903
He Doesn't Know Why,Moonshine,1.129185520361991,0,0,1.129185520361991
He Doesn't Know Why,Lover,2.950087508399528,0,0,2.950087508399528
He Doesn't Know Why,Neural Rust,1.9268067897015269,0,0,1.9268067897015269
He Doesn't Know Why,Holes To Heaven,2.225774225774226,0,0,2.225774225774226
It's The Night Time,The Cove,1.3434820081878907,0,0,1.3434820081878907
It's The Night Time,Nothing from Nothing,1.5957678286625652,0,0,1.5957678286625652
It's The Night Time,Entre Dos Aguas,2.672381857908174,0,0,2.672381857908174
It's The Night Time,Under Cold Blue Stars,3.6147716001262906,0,0,3.6147716001262906
It's The Night Time,Riot Radio (Soundtrack Version),7.358760795448101,0,0,7.358760795448101
It's The Night Time,Sin límites (I),0.7045177045177045,0,0,0.7045177045177045
It's The Night Time,12 segundos de oscuridad,1.762460578637049,0,0,1.762460578637049
It's The Night Time,Ears To The Ground (Album Version),4.3255448340116525,0,0,4.3255448340116525
It's The Night Time,Food Chain (Album Version),4.009478584710783,0,0,4.009478584710783
It's The Night Time,Stronger,1.5412953060011882,0,0,1.5412953060011882
It's The Night Time,Constellations,1.5326441102756894,0,0,1.5326441102756894
It's The Night Time,You're My Flame [Album Version],2.566290726817042,0,0,2.566290726817042
It's The Night Time,Learn To Fly,2.222179454158859,0,0,2.222179454158859
It's The Night Time,Apuesta Por El Rock 'N' Roll,4.170306817365641,0,0,4.170306817365641
It's The Night Time,Paper Gangsta,2.864313782193039,0,0,2.864313782193039
It's The Night Time,You Don't Have To Believe Me (Album Version),2.7064760317082297,0,0,2.7064760317082297
It's The Night Time,Nothing Gives Me Pleasure,4.274364083217899,0,0,4.274364083217899
It's The Night Time,Ugly Stories,2.6293554970328423,0,0,2.6293554970328423
It's The Night Time,Soy,0.9243107769423559,0,0,0.9243107769423559
It's The Night Time,Winter In The Hamptons,2.9258749420514123,0,0,2.9258749420514123
It's The Night Time,Stacked Actors,2.3416389166389164,0,0,2.3416389166389164
It's The Night Time,Sehr kosmisch,0.821969696969697,0,0,0.821969696969697
It's The Night Time,Silvery Sleds (Album Version),6.612560624789727,0,0,6.612560624789727
It's The Night Time,My Love Has Gone,2.794884647516226,0,0,2.794884647516226
It's The Night Time,Hollywood Bass Player,4.329309605083599,0,0,4.329309605083599
It's The Night Time,Heaven's gonna burn your eyes,3.6903282905604886,0,0,3.6903282905604886
It's The Night Time,Leap Year,4.8195114483040165,0,0,4.8195114483040165
It's The Night Time,Summertime (Album Version),3.0323468928732087,0,0,3.0323468928732087
It's The Night Time,Pilgrim,3.0046606901870057,0,0,3.0046606901870057
It's The Night Time,Outside Villanova (Album Version),3.497577087515168,0,0,3.497577087515168
It's The Night Time,Let It Be Sung,2.029153766769866,0,0,2.029153766769866
It's The Night Time,I'll Be Missing You (Featuring Faith Evans & 112)(Album Version),3.5156719011982167,0,0,3.5156719011982167
It's The Night Time,Love Shack,3.466654948079097,0,0,3.466654948079097
It's The Night Time,Clarity,2.767776341305753,0,0,2.767776341305753
It's The Night Time,Vamos A Bailar,2.1162907268170428,0,0,2.1162907268170428
It's The Night Time,I?'m A Steady Rollin? Man,2.3695742853637594,0,0,2.3695742853637594
It's The Night Time,Nice To Fit In,4.124413976116762,0,0,4.124413976116762
It's The Night Time,Futures [Album Version],2.8935634540897697,0,0,2.8935634540897697
It's The Night Time,It Hasn't Been Long Enough (Album Version),3.710263910496109,0,0,3.710263910496109
It's The Night Time,The Old Saloon,1.3170060331825038,0,0,1.3170060331825038
It's The Night Time,Gimme Stitches,2.303268953268953,0,0,2.303268953268953
It's The Night Time,Fever,2.9579834767915263,0,0,2.9579834767915263
It's The Night Time,Behind The Sea [Live In Chicago],3.4209584533113944,0,0,3.4209584533113944
It's The Night Time,Champion,1.3673509497038907,0,0,1.3673509497038907
It's The Night Time,Breakout,2.669246396877976,0,0,2.669246396877976
It's The Night Time,Do You Wanna Dance,6.441384948041295,0,0,6.441384948041295
It's The Night Time,Speed Of Sound,2.19079939668175,0,0,2.19079939668175
It's The Night Time,Laughing,1.6345745757510464,0,0,1.6345745757510464
It's The Night Time,Ragged Wood,2.0318109668109665,0,0,2.0318109668109665
It's The Night Time,Llueve,0.8662464985994397,1,0,1.8662464985994398
It's The Night Time,His Majesty Rides (Album Version),3.3414560843353414,0,0,3.3414560843353414
It's The Night Time,No So Silent Night (album version),5.297440949143734,0,0,5.297440949143734
It's The Night Time,Street Lights,2.1976678550207964,0,0,2.1976678550207964
It's The Night Time,Mykonos,1.1839598997493734,0,0,1.1839598997493734
It's The Night Time,Christmas With Jesus (Album Version),5.177510962138772,1,0,6.177510962138772
It's The Night Time,Wa Winjigo Ero,0.909313725490196,0,0,0.909313725490196
It's The Night Time,Country Road,2.211991517254675,0,0,2.211991517254675
It's The Night Time,The Pageant Of The Bizarre [Album Version],3.032268170426065,0,0,3.032268170426065
It's The Night Time,Rain,1.0251031991744064,0,0,1.0251031991744064
It's The Night Time,Givin' It Up (Album Version),1.8662907268170423,0,0,1.8662907268170423
It's The Night Time,Oh No,2.101255117431588,0,0,2.101255117431588
It's The Night Time,Love Song For No One,3.382048824928082,0,0,3.382048824928082
It's The Night Time,Jewels And Gold,2.3332993803582043,0,0,2.3332993803582043
It's The Night Time,Soft and Sweet,1.1238095238095238,0,0,1.1238095238095238
It's The Night Time,Italian Dry Ice,4.157170925050181,0,0,4.157170925050181
It's The Night Time,Wonderful (Album Version),1.8662907268170423,0,0,1.8662907268170423
It's The Night Time,Warning,1.833624502432552,0,0,1.833624502432552
It's The Night Time,83,2.7548448627395996,0,0,2.7548448627395996
It's The Night Time,Carolina (Album Version),3.4417521934549793,0,0,3.4417521934549793
It's The Night Time,Neon,2.35951515804457,0,0,2.35951515804457
It's The Night Time,The Middle,1.7107833686781055,0,0,1.7107833686781055
It's The Night Time,High and dry,3.117836575189516,0,0,3.117836575189516
It's The Night Time,All That We Perceive,1.7360922101634175,0,0,1.7360922101634175
It's The Night Time,El Otro Lado (Album Version),2.657391782623981,0,0,2.657391782623981
It's The Night Time,The Christmas Song  (LP Version),6.920999339124254,0,0,6.920999339124254
It's The Night Time,God_ Please Let Me Go Back,4.48198108221328,0,0,4.48198108221328
It's The Night Time,Domesticated Lovers,3.089775575301891,0,0,3.089775575301891
It's The Night Time,Our Swords (Soundtrack Version),7.3140638257511315,0,0,7.3140638257511315
It's The Night Time,Are You In?,1.3887093298858004,0,0,1.3887093298858004
It's The Night Time,Middle Management (Album Version),3.9063170747381273,0,0,3.9063170747381273
It's The Night Time,Drive,1.688411261940674,0,0,1.688411261940674
It's The Night Time,It's a Trip,2.333498690851632,0,0,2.333498690851632
It's The Night Time,Georgia Brown,2.128862597670647,0,0,2.128862597670647
It's The Night Time,Generator,2.303268953268953,0,0,2.303268953268953
It's The Night Time,Come Back To Bed,3.2468433527257057,0,0,3.2468433527257057
It's The Night Time,He Doesn't Know Why,2.048185235816814,0,0,2.048185235816814
It's The Night Time,Tu Quieres Volver,2.8547208897054097,0,0,2.8547208897054097
It's The Night Time,Last Words (Soundtrack Version),8.469714547578322,0,0,8.469714547578322
It's The Night Time,Summer Dress 2 (iodine),5.293181285518745,0,0,5.293181285518745
It's The Night Time,Trani,1.9327999485894223,0,0,1.9327999485894223
It's The Night Time,Bigger Isn't Better,2.6082582020662515,0,0,2.6082582020662515
It's The Night Time,Sun Giant,2.367919799498747,0,0,2.367919799498747
It's The Night Time,City Love,3.577696976226388,1,0,4.577696976226388
It's The Night Time,Right Back,2.1194433017962435,0,0,2.1194433017962435
It's The Night Time,Moonshine,1.17796238251212,0,0,1.17796238251212
It's The Night Time,Lover,3.323108908635225,0,0,3.323108908635225
It's The Night Time,Neural Rust,1.9081506728565554,0,0,1.9081506728565554
It's The Night Time,Holes To Heaven,2.575601522660346,0,0,2.575601522660346
Tu Quieres Volver,The Cove,2.3469546793076206,0,0,2.3469546793076206
Tu Quieres Volver,Nothing from Nothing,1.8779450941215647,0,1,2.8779450941215647
Tu Quieres Volver,Entre Dos Aguas,3.4779717015011133,0,0,3.4779717015011133
Tu Quieres Volver,Under Cold Blue Stars,5.71295697766286,1,0,6.71295697766286
Tu Quieres Volver,Riot Radio (Soundtrack Version),10.195341620883417,0,1,11.195341620883417
Tu Quieres Volver,Sin límites (I),1.0705128205128205,0,1,2.0705128205128203
Tu Quieres Volver,12 segundos de oscuridad,2.3733932733932734,0,1,3.3733932733932734
Tu Quieres Volver,Ears To The Ground (Album Version),6.837406384465209,1,0,7.837406384465209
Tu Quieres Volver,Food Chain (Album Version),5.803551384975533,0,1,6.803551384975533
Tu Quieres Volver,Stronger,2.2773993808049537,0,0,2.2773993808049537
Tu Quieres Volver,Constellations,1.9330532212885154,0,0,1.9330532212885154
Tu Quieres Volver,You're My Flame [Album Version],3.1640289449112977,0,0,3.1640289449112977
Tu Quieres Volver,Learn To Fly,2.562643642906801,0,0,2.562643642906801
Tu Quieres Volver,Apuesta Por El Rock 'N' Roll,5.700910647659874,0,0,5.700910647659874
Tu Quieres Volver,Paper Gangsta,4.365955613014436,0,1,5.365955613014436
Tu Quieres Volver,You Don't Have To Believe Me (Album Version),3.7060322374563857,0,0,3.7060322374563857
Tu Quieres Volver,Nothing Gives Me Pleasure,6.300384582737524,0,1,7.300384582737524
Tu Quieres Volver,Ugly Stories,3.9393955717485127,0,1,4.939395571748513
Tu Quieres Volver,Soy,1.23109243697479,1,0,2.23109243697479
Tu Quieres Volver,Winter In The Hamptons,2.345383821544812,0,1,3.345383821544812
Tu Quieres Volver,Stacked Actors,2.7863969363969363,1,0,3.7863969363969363
Tu Quieres Volver,Sehr kosmisch,1.082917082917083,0,0,1.082917082917083
Tu Quieres Volver,Silvery Sleds (Album Version),9.100758348978163,0,1,10.100758348978163
Tu Quieres Volver,My Love Has Gone,3.372118078000431,0,1,4.372118078000431
Tu Quieres Volver,Hollywood Bass Player,5.1863038062728455,1,0,6.1863038062728455
Tu Quieres Volver,Heaven's gonna burn your eyes,4.93828377504848,1,0,5.93828377504848
Tu Quieres Volver,Leap Year,5.533053221288514,0,1,6.533053221288514
Tu Quieres Volver,Summertime (Album Version),3.4365025497378436,0,0,3.4365025497378436
Tu Quieres Volver,Pilgrim,3.2703440350499173,1,0,4.270344035049917
Tu Quieres Volver,Outside Villanova (Album Version),4.623248354672503,1,0,5.623248354672503
Tu Quieres Volver,Let It Be Sung,2.653920340065851,0,1,3.653920340065851
Tu Quieres Volver,I'll Be Missing You (Featuring Faith Evans & 112)(Album Version),4.910136432195255,0,1,5.910136432195255
Tu Quieres Volver,Love Shack,5.37175177763413,0,1,6.37175177763413
Tu Quieres Volver,Clarity,2.5509558209248606,0,0,2.5509558209248606
Tu Quieres Volver,Vamos A Bailar,4.277100840336134,0,0,4.277100840336134
Tu Quieres Volver,I?'m A Steady Rollin? Man,3.0087912087912088,0,1,4.008791208791209
Tu Quieres Volver,Nice To Fit In,4.181710403459629,0,1,5.181710403459629
Tu Quieres Volver,Futures [Album Version],4.146705745235157,1,0,5.146705745235157
Tu Quieres Volver,It Hasn't Been Long Enough (Album Version),4.788949320373469,0,0,4.788949320373469
Tu Quieres Volver,The Old Saloon,1.8930438842203547,0,1,2.8930438842203547
Tu Quieres Volver,Gimme Stitches,2.680081846258317,0,1,3.680081846258317
Tu Quieres Volver,Fever,2.9378151260504204,0,0,2.9378151260504204
Tu Quieres Volver,Behind The Sea [Live In Chicago],4.182763315116256,0,1,5.182763315116256
Tu Quieres Volver,Champion,1.9904396171424037,0,0,1.9904396171424037
Tu Quieres Volver,Breakout,3.1657494466318,0,0,3.1657494466318
Tu Quieres Volver,Do You Wanna Dance,8.938727569300323,0,0,8.938727569300323
Tu Quieres Volver,Speed Of Sound,3.212454212454212,0,0,3.212454212454212
Tu Quieres Volver,Laughing,1.8499589849435052,0,1,2.8499589849435054
Tu Quieres Volver,Ragged Wood,2.944245311380861,0,0,2.944245311380861
Tu Quieres Volver,Llueve,1.4033367733058135,0,0,1.4033367733058135
Tu Quieres Volver,His Majesty Rides (Album Version),4.708535573473653,0,1,5.708535573473653
Tu Quieres Volver,No So Silent Night (album version),5.901780082662435,1,0,6.901780082662435
Tu Quieres Volver,Street Lights,2.0709838321293432,0,1,3.0709838321293432
Tu Quieres Volver,Mykonos,1.5900560224089637,1,0,2.5900560224089637
Tu Quieres Volver,Christmas With Jesus (Album Version),6.615960054737145,0,0,6.615960054737145
Tu Quieres Volver,Wa Winjigo Ero,0.7016683866529067,1,0,1.7016683866529068
Tu Quieres Volver,Country Road,2.843336565395389,0,1,3.843336565395389
Tu Quieres Volver,The Pageant Of The Bizarre [Album Version],3.6496965452847805,0,1,4.6496965452847805
Tu Quieres Volver,Rain,1.4966963978573884,0,0,1.4966963978573884
Tu Quieres Volver,Givin' It Up (Album Version),2.4993230625583567,0,1,3.4993230625583567
Tu Quieres Volver,Oh No,2.348436324597315,1,0,3.348436324597315
Tu Quieres Volver,Love Song For No One,4.705286784079353,0,0,4.705286784079353
Tu Quieres Volver,Jewels And Gold,3.176289989680083,0,0,3.176289989680083
Tu Quieres Volver,Soft and Sweet,1.5900560224089637,0,0,1.5900560224089637
Tu Quieres Volver,Italian Dry Ice,5.193146232852115,0,1,6.193146232852115
Tu Quieres Volver,Wonderful (Album Version),2.4993230625583567,1,0,3.4993230625583567
Tu Quieres Volver,Warning,1.9327608236276967,1,0,2.9327608236276967
Tu Quieres Volver,83,3.8126021037785747,0,0,3.8126021037785747
Tu Quieres Volver,Carolina (Album Version),3.187698696212628,0,0,3.187698696212628
Tu Quieres Volver,Neon,3.58656567890314,1,0,4.58656567890314
Tu Quieres Volver,The Middle,1.7689560439560439,0,0,1.7689560439560439
Tu Quieres Volver,High and dry,4.372752247752247,0,0,4.372752247752247
Tu Quieres Volver,All That We Perceive,1.6188845038690238,0,1,2.618884503869024
Tu Quieres Volver,El Otro Lado (Album Version),3.416539179774474,0,1,4.416539179774475
Tu Quieres Volver,The Christmas Song  (LP Version),8.053104197144446,1,0,9.053104197144446
Tu Quieres Volver,God_ Please Let Me Go Back,6.299393657597992,0,0,6.299393657597992
Tu Quieres Volver,Domesticated Lovers,3.4122771019829843,1,0,4.412277101982984
Tu Quieres Volver,Our Swords (Soundtrack Version),10.007670468506383,1,0,11.007670468506383
Tu Quieres Volver,Are You In?,1.8565018315018316,0,0,1.8565018315018316
Tu Quieres Volver,Middle Management (Album Version),4.595361990950225,0,0,4.595361990950225
Tu Quieres Volver,Drive,2.197413405308142,0,1,3.197413405308142
Tu Quieres Volver,It's a Trip,3.087970680849938,0,0,3.087970680849938
Tu Quieres Volver,Georgia Brown,2.49984765836159,0,1,3.49984765836159
Tu Quieres Volver,Generator,2.680081846258317,0,1,3.680081846258317
Tu Quieres Volver,Come Back To Bed,5.442985480291982,0,0,5.442985480291982
Tu Quieres Volver,He Doesn't Know Why,2.6470572053692254,0,0,2.6470572053692254
Tu Quieres Volver,It's The Night Time,2.8547208897054097,0,0,2.8547208897054097
Tu Quieres Volver,Last Words (Soundtrack Version),11.315525891377288,0,1,12.315525891377288
Tu Quieres Volver,Summer Dress 2 (iodine),6.439876463405874,0,1,7.439876463405874
Tu Quieres Volver,Trani,2.9160902822667527,0,0,2.9160902822667527
Tu Quieres Volver,Bigger Isn't Better,3.7975382460676577,0,0,3.7975382460676577
Tu Quieres Volver,Sun Giant,3.180112044817927,0,0,3.180112044817927
Tu Quieres Volver,City Love,3.6606486994257894,0,0,3.6606486994257894
Tu Quieres Volver,Right Back,3.9117470764529587,0,1,4.911747076452959
Tu Quieres Volver,Moonshine,1.8910585286746278,0,0,1.8910585286746278
Tu Quieres Volver,Lover,3.950512396100631,0,0,3.950512396100631
Tu Quieres Volver,Neural Rust,2.7491203498943437,0,1,3.7491203498943437
Tu Quieres Volver,Holes To Heaven,3.3482744379803204,0,1,4.34827443798032
Last Words (Soundtrack Version),The Cove,5.751332980744745,0,0,5.751332980744745
Last Words (Soundtrack Version),Nothing from Nothing,7.160470961786752,0,1,8.160470961786752
Last Words (Soundtrack Version),Entre Dos Aguas,12.793047984157154,0,0,12.793047984157154
Last Words (Soundtrack Version),Under Cold Blue Stars,17.333379233500377,0,1,18.333379233500377
Last Words (Soundtrack Version),Riot Radio (Soundtrack Version),43.613836430167716,0,1,44.613836430167716
Last Words (Soundtrack Version),Sin límites (I),3.2878232878232874,0,1,4.287823287823287
Last Words (Soundtrack Version),12 segundos de oscuridad,7.231669964022904,0,1,8.231669964022904
Last Words (Soundtrack Version),Ears To The Ground (Album Version),22.107319454748442,0,1,23.107319454748442
Last Words (Soundtrack Version),Food Chain (Album Version),19.445768988493437,0,1,20.445768988493437
Last Words (Soundtrack Version),Stronger,4.557444413171966,0,0,4.557444413171966
Last Words (Soundtrack Version),Constellations,5.331362342507853,0,0,5.331362342507853
Last Words (Soundtrack Version),You're My Flame [Album Version],12.250731183161522,0,0,12.250731183161522
Last Words (Soundtrack Version),Learn To Fly,8.804856153627858,0,0,8.804856153627858
